movie_id,character,actor
11674,Roger,Jeff Daniels
11674,Anita,Joely Richardson
11674,Nanny,Joan Plowright
11674,Jaspar,Hugh Laurie
3595,Tom Mullen,Mel Gibson
3595,Det. Jimmy Shaker,Gary Sinise
3595,Agent Lonnie Hawkins,Delroy Lindo
3595,Katherine Mullen,Rene Russo
3595,Maris,Lili Taylor
3595,Sean Mullen,Brawley Nolte
3595,Clark Barnes,Liev Schreiber
3595,Cubby Barnes,Donnie Wahlberg
3595,Miles Roberts,Evan Handler
3595,Agent Kimba Welch,Nancy Ticotin
9390,Jerry Maguire,Tom Cruise
9390,Rod Tidwell,Cuba Gooding Jr.
9390,Dorothy Boyd,Renée Zellweger
9390,Avery Bishop,Kelly Preston
9390,Former Girlfriend,Alison Armitage
9390,Ray Boyd,Jonathan Lipnicki
9390,Frank Cushman,Jerry O'Connell
9390,Bob Sugar,Jay Mohr
9390,Laurel Boyd,Bonnie Hunt
9390,Marcee Tidwell,Regina King
2300,Himself,Michael Jordan
2300,Stan Podolak,Wayne Knight
2300,Bugs Bunny/Elmer Fudd (voice),Billy West
2300,Daffy Duck/Tazmanian Devil/Bull (voice),Dee Bradley Baker
2300,Juanita Jordan,Theresa Randle
2300,Mr. Swackhammer (voice),Danny DeVito
2300,Michael Jordan (at 10),Brandon Hammond
2300,Himself,Larry Bird
2300,Himself,Bill Murray
2300,Himself,Charles Barkley
9268,U.S. Marshal John 'The Eraser' Kruger,Arnold Schwarzenegger
9268,U.S. Marshal Robert Deguerin,James Caan
9268,Lee Cullen,Vanessa Williams
9268,WitSec Chief Beller,James Coburn
9268,Johnny Casteleone,Robert Pastorelli
9268,William Donohue,James Cromwell
9268,WitSec Deputy Monroe,Danny Nucci
9268,WitSec Agent Calderon,Nick Chinlund
9268,WitSec Agent Schiffer,Michael Papajohn
9268,Tony Two-Toes,Joe Viterelli
409,Count László de Almásy,Ralph Fiennes
409,Hana,Juliette Binoche
409,David Caravaggio,Willem Dafoe
409,Katharine Clifton,Kristin Scott Thomas
409,Sikh Kip,Naveen Andrews
409,Geoffrey Clifton,Colin Firth
409,Madox,Julian Wadham
409,Mary,Torri Higginson
409,Major Muller,Jürgen Prochnow
409,Sgt. Hardy,Kevin Whately
11000,Armand Goldman,Robin Williams
11000,Sen. Kevin Keeley,Gene Hackman
11000,Albert Goldman,Nathan Lane
11000,Louise Keeley,Dianne Wiest
11000,National Enquirer Photographer,Grant Heslov
11000,Agador Spartacus,Hank Azaria
11000,Val Goldman,Dan Futterman
11000,Barbara Keeley,Calista Flockhart
11000,Katherine Archer,Christine Baranski
11000,Harry Radman,Tom McGowan
4232,Deputy Dwight 'Dewey' Riley,David Arquette
4232,Sidney Prescott,Neve Campbell
4232,Gale Weathers,Courteney Cox
4232,Stu Macher,Matthew Lillard
4232,Tatum Riley,Rose McGowan
4232,Billy Loomis,Skeet Ulrich
4232,Casey Becker,Drew Barrymore
4232,Randy Meeks,Jamie Kennedy
4232,Kenny Jones,W. Earl Brown
4232,Sheriff Burke,Joseph Whipp
819,Father Bobby,Robert De Niro
819,Michael Sullivan,Brad Pitt
819,Sean Nokes,Kevin Bacon
819,Lorenzo 'Shakes' Carcaterra,Jason Patric
819,John Reilly,Ron Eldard
819,Tommy Marcano,Billy Crudup
819,Danny Snyder,Dustin Hoffman
819,Carol Martinez,Minnie Driver
819,King Benny,Vittorio Gassman
819,Young Lorenzo 'Shakes' Carcaterra,Joe Perrino
11228,Kit Latura,Sylvester Stallone
11228,Madelyne Thompson,Amy Brenneman
11228,Roy Nord,Viggo Mortensen
11228,Frank Kraft,Dan Hedaya
11228,Steven Crighton,Jay O. Sanders
11228,Sarah Crighton,Karen Young
11228,Ashley Crighton,Danielle Harris
11228,Eleanor Trilling,Claire Bloom
11228,Roger Trilling,Colin Fox
11228,Norman Bassett,Barry Newman
1645,Jake Tyler Brigance,Matthew McConaughey
1645,Ellen Roark,Sandra Bullock
1645,Carl Lee Hailey,Samuel L. Jackson
1645,D.A. Rufus Buckley,Kevin Spacey
1645,Harry Rex Vonner,Oliver Platt
1645,Sheriff Ozzie Walls,Charles S. Dutton
1645,Ethel Twitty,Brenda Fricker
1645,Lucien Wilbanks,Donald Sutherland
1645,Freddie Lee Cobb,Kiefer Sutherland
1645,Judge Omar Noose,Patrick McGoohan
9294,George Malley,John Travolta
9294,Lace Pennamin,Kyra Sedgwick
9294,Nate Pope,Forest Whitaker
9294,Doc Brunder,Robert Duvall
9294,Prof. John Ringold,Jeffrey DeMunn
9294,Dr. Wellin,Richard Kiley
9294,Al Pennamin,David Gallagher
9294,Glory Pennamin,Ashley Buccille
9294,Tito,Tony Genaro
9294,Banes,Sean O'Bryan
9208,Maj. Vic 'Deak' Deakins,John Travolta
9208,Capt. Riley Hale,Christian Slater
9208,Terry Carmichael,Samantha Mathis
9208,Colonel Max Wilkins,Delroy Lindo
9208,Pritchett,Bob Gunton
9208,Giles Prentice,Frank Whaley
9208,Kelly,Howie Long
9208,Chief Sam Rhodes,Vondie Curtis-Hall
9208,"Chairman, Joint Chief of Staff",Jack Thompson
9208,Johnson,Vyto Ruginis
199,Dr. Zefram Cochrane,James Cromwell
199,Lily Sloane,Alfre Woodard
199,Borg Queen,Alice Krige
199,Lieutenant Hawk,Neal McDonough
199,Captain Jean-Luc Picard,Patrick Stewart
199,Lt. Commander Data,Brent Spiner
199,Commander Geordi La Forge,LeVar Burton
199,Lieutenant Commander Worf,Michael Dorn
199,Commander Beverly Crusher,Gates McFadden
199,Ships Counselor Commander Deanna Troi,Marina Sirtis
454,Romeo,Leonardo DiCaprio
454,Juliet,Claire Danes
454,Tybalt,John Leguizamo
454,Mercutio,Harold Perrineau
454,Father Laurence,Pete Postlethwaite
454,Fulgencio Capulet,Paul Sorvino
454,Ted Montague,Brian Dennehy
454,Captain Prince,Vondie Curtis-Hall
454,The Nurse,Miriam Margolyes
454,Gloria Capulet,Diane Venora
8818,Eva Perón,Madonna
8818,Ché,Antonio Banderas
8818,Juan Perón,Jonathan Pryce
8818,Agustín Magaldi,Jimmy Nail
8818,Doña Juana,Victoria Sus
8818,Brother Juan,Julian Littman
8818,Blanca,Olga Merediz
8818,Elisa,Laura Pallas
8818,Erminda,Julia Worsley
8818,Young Eva,María Luján Hidalgo
597,Rose DeWitt Bukater,Kate Winslet
597,Jack Dawson,Leonardo DiCaprio
597,Ruth Dewitt Bukater,Frances Fisher
597,Caledon 'Cal' Hockley,Billy Zane
597,Molly Brown,Kathy Bates
597,Old Rose,Gloria Stuart
597,Brock Lovett,Bill Paxton
597,Captain Edward James Smith,Bernard Hill
597,Spicer Lovejoy,David Warner
597,Thomas Andrews,Victor Garber
607,Agent K,Tommy Lee Jones
607,James Edwards / Agent J,Will Smith
607,Dr. Laurel Weaver / Agent L,Linda Fiorentino
607,Edgar / The Bug,Vincent D'Onofrio
607,Chief Zed,Rip Torn
607,Jack Jeebs,Tony Shalhoub
607,Gentle Rosenburg the Arquillian Jeweler,Mike Nussbaum
607,Van driver,Jon Gries
607,Jose,Sergio Calderón
607,Arquillian,Carel Struycken
714,James Bond,Pierce Brosnan
714,Elliot Carver,Jonathan Pryce
714,Wai Lin,Michelle Yeoh
714,Paris Carver,Teri Hatcher
714,Henry Gupta,Ricky Jay
714,Stamper,Götz Otto
714,Jack Wade,Joe Don Baker
714,Dr. Kaufman,Vincent Schiavelli
714,M,Judi Dench
714,Q,Desmond Llewelyn
9772,President James Marshall,Harrison Ford
9772,Ivan Korshunov,Gary Oldman
9772,Vice President Kathryn Bennett,Glenn Close
9772,Grace Marshall,Wendy Crewson
9772,Major Caldwell,William H. Macy
9772,General Ivan Radek,Jürgen Prochnow
9772,Prison Guard #2,Oleg Taktarov
9772,Alice Marshall,Liesel Matthews
9772,Chief of Staff Lloyd 'Shep' Shepherd,Paul Guilfoyle
9772,Secret Service Agent Gibbs,Xander Berkeley
2898,Melvin Udall,Jack Nicholson
2898,Carol Connelly,Helen Hunt
2898,Simon Bishop,Greg Kinnear
2898,Frank Sachs,Cuba Gooding Jr.
2898,Vincent Lopiano,Skeet Ulrich
2898,Beverly Connelly,Shirley Knight
2898,Jackie Simpson,Yeardley Smith
2898,Nora Manning,Lupe Ontiveros
2898,Dr. Green,Lawrence Kasdan
2898,Dr. Bettes,Harold Ramis
8874,Julianne Potter,Julia Roberts
8874,Michael O'Neal,Dermot Mulroney
8874,Kimberly Wallace,Cameron Diaz
8874,George Downes,Rupert Everett
8874,Walter Wallace,Philip Bosco
8874,Joe O'Neal,M. Emmet Walsh
8874,Samantha Newhouse,Rachel Griffiths
8874,Mandy Newhouse,Carrie Preston
8874,Isabelle Wallace,Susan Sullivan
8874,Scotty O'Neal,Christopher Masterson
18,Korben Dallas,Bruce Willis
18,Jean-Baptiste Emmanuel Zorg,Gary Oldman
18,Father Vito Cornelius,Ian Holm
18,Leeloo,Milla Jovovich
18,Ruby Rhod,Chris Tucker
18,Billy,Luke Perry
18,General Munro,Brion James
18,President Lindberg,Tommy 'Tiny' Lister
18,Fog,Lee Evans
18,David,Charlie Creed-Miles
9427,Gaz,Robert Carlyle
9427,Dave,Mark Addy
9427,Nathan,William Snape
9427,Lomper,Steve Huison
9427,Gerald,Tom Wilkinson
9427,Horse,Paul Barber
9427,Guy,Hugo Speer
9427,Jean,Lesley Sharp
9427,Mandy,Emily Woof
9427,Linda,Deirdre Costello
11970,Hercules (voice),Tate Donovan
11970,Young Hercules (voice),Josh Keaton
11970,Young Hercules (singing voice),Roger Bart
11970,Philoctetes (voice),Danny DeVito
11970,Hades (voice),James Woods
11970,Meg (voice),Susan Egan
11970,Pain (voice),Bobcat Goldthwait
11970,Panic (voice),Matt Frewer
11970,Zeus (voice),Rip Torn
11970,Hera (voice),Samantha Eggar
1281,Mr. Bean,Rowan Atkinson
1281,David Langley,Peter MacNicol
1281,Chairman,John Mills
1281,Alison Langley,Pamela Reed
1281,George Grierson,Harris Yulin
1281,General Newton,Burt Reynolds
1281,Elmer,Larry Drake
1281,Security Buck,Danny Goldring
1281,Stingo Wheelie,Johnny Galecki
1281,Det. Butler,Chris Ellis
754,Sean Archer,John Travolta
754,Castor Troy,Nicolas Cage
754,Eve Archer,Joan Allen
754,Pollux Troy,Alessandro Nivola
754,Sasha Hassler,Gina Gershon
754,Jamie Archer,Dominique Swain
754,Dietrich Hassler,Nick Cassavetes
754,Victor Lazarro,Harve Presnell
754,Dr. Malcolm Walsh,Colm Feore
754,Walt,John Carroll Lynch
415,Bruce Wayne / Batman,George Clooney
415,Dick Grayson / Robin,Chris O'Donnell
415,Dr. Victor Fries / Mr. Freeze,Arnold Schwarzenegger
415,Dr. Pamela Isley / Poison Ivy,Uma Thurman
415,Barbara Wilson / Batgirl,Alicia Silverstone
415,Alfred Pennyworth,Michael Gough
415,Commissioner James Gordon,Pat Hingle
415,Julie Madison,Elle Macpherson
415,Dr. Jason Woodrue,John Glover
415,Ms. B. Haven,Vivica A. Fox
637,Dora,Nicoletta Braschi
637,Guido Orefice,Roberto Benigni
637,Giosué Orefice,Giorgio Cantarini
637,Eliseo Orefice,Giustino Durano
637,Rodolfo,Amerigo Fontani
637,Ferruccio,Sergio Bini Bustric
637,Signora Guicciardini,Lidia Alfonsi
637,Dottore Lessing,Horst Buchholz
637,Bartolomeo,Pietro De Silva
637,Madre di Dora,Marisa Paredes
330,Dr. Ian Malcolm,Jeff Goldblum
330,Dr. Sarah Harding,Julianne Moore
330,Roland Tembo,Pete Postlethwaite
330,John Hammond,Richard Attenborough
330,Nick Van Owen,Vince Vaughn
330,Peter Ludlow,Arliss Howard
330,Kelly Curtis Malcolm,Vanessa Lee Chester
330,Tim Murphy,Joseph Mazzello
330,Lex Murphy,Ariana Richards
330,Popcorn-Eating Man,Steven Spielberg
489,Sean Maguire,Robin Williams
489,Will Hunting,Matt Damon
489,Chuckie Sullivan,Ben Affleck
489,Prof. Gerald Lambeau,Stellan Skarsgård
489,Skylar,Minnie Driver
489,Morgan O'Mally,Casey Affleck
489,Billy McBride,Cole Hauser
489,Tom,John Mighton
489,Krystyn,Rachel Majorowski
489,Cathy,Colleen McCauley
1701,Cameron Poe,Nicolas Cage
1701,Marshal Vince Larkin,John Cusack
1701,Cyrus Grissom,John Malkovich
1701,Nathan Jones,Ving Rhames
1701,William Bedford,Nick Chinlund
1701,Garland Greene,Steve Buscemi
1701,Duncan Malloy,Colm Meaney
1701,Sally Bishop,Rachel Ticotin
1701,Joe Parker,Dave Chappelle
1701,Mike O'Dell,Mykelti Williamson
1624,Fletcher Reede,Jim Carrey
1624,Audrey Reede,Maura Tierney
1624,Jerry,Cary Elwes
1624,Samantha Cole,Jennifer Tilly
1624,Dana Appleton,Swoosie Kurtz
1624,Child at Party and School,Sara Paxton
1624,Greta,Anne Haney
1624,Miranda,Amanda Donohoe
1624,Judge Marshall Stevens,Jason Bernard
1624,Mr. Allan,Mitchell Ryan
9619,Harry Dalton,Pierce Brosnan
9619,Rachel Wando,Linda Hamilton
9619,Lauren Wando,Jamie Renée Smith
9619,Graham Wando,Jeremy Foley
9619,Ruth,Elizabeth Hoffman
9619,Paul Dreyfus,Charles Hallahan
9619,Greg,Grant Heslov
9619,Terry Furlong,Kirk Trutner
9619,Nancy,Arabella Field
9619,Stan,Tzi Ma
9574,Professor Philip Brainard,Robin Williams
9574,Dr. Sara Jean Reynolds,Marcia Gay Harden
9574,Wilson Croft,Christopher McDonald
9574,Chester Hoenicker,Raymond J. Barry
9574,Smith,Clancy Brown
9574,Secretary at Ford Motor Company,Nancy Olson
9574,Wesson,Ted Levine
9574,Bennett Hoenicker,Wil Wheaton
9574,Martha George,Edie McClurg
9574,Weebo,Jodi Benson
4233,Dewey Riley,David Arquette
4233,Sidney Prescott,Neve Campbell
4233,Gale Weathers,Courteney Cox
4233,Cici Cooper,Sarah Michelle Gellar
4233,Randy Meeks,Jamie Kennedy
4233,Debbie Salt,Laurie Metcalf
4233,Hallie,Elise Neal
4233,Derek,Jerry O'Connell
4233,Mickey,Timothy Olyphant
4233,Maureen Evans,Jada Pinkett Smith
95,Harry S. Stamper,Bruce Willis
95,"Dan Truman, NASA Administrator",Billy Bob Thornton
95,A.J. Frost,Ben Affleck
95,Grace Stamper,Liv Tyler
95,Charles 'Chick' Chapple,Will Patton
95,Rockhound,Steve Buscemi
95,"Colonel William Sharp, Shuttle Freedom Pilot",William Fichtner
95,Jayotis 'Bear' Kurleenbear,Michael Clarke Duncan
95,"Lev Andropov, Russian Cosmonaut",Peter Stormare
95,Oscar Choi,Owen Wilson
857,Captain John H. Miller,Tom Hanks
857,Technical Sergeant Michael Horvath,Tom Sizemore
857,Lieutenant Colonel Walter Anderson,Dennis Farina
857,Corporal Henderson,Max Martini
857,Steamboat Willie,Joerg Stadler
857,General George C. Marshall,Harve Presnell
857,Private James Francis Ryan,Matt Damon
857,Private Richard Reiben,Edward Burns
857,Private Daniel Jackson,Barry Pepper
929,Dr. Niko Tatopoulos,Matthew Broderick
929,Philippe Roaché,Jean Reno
929,Audrey Timmonds,Maria Pitillo
929,Victor 'Animal' Palotti,Hank Azaria
929,Colonel Hicks,Kevin Dunn
929,Mayor Ebert,Michael Lerner
929,Charles Caiman,Harry Shearer
929,Lucy Palotti,Arabella Field
929,Dr. Elsie Chapman,Vicki Lewis
929,Sergeant O'Neal,Doug Savant
544,Mary Jensen,Cameron Diaz
544,Ted Stroehmann,Ben Stiller
544,Pat Healy,Matt Dillon
544,Tucker/Norman Phipps,Lee Evans
544,Dom Woganowski,Chris Elliott
544,Magda,Lin Shaye
544,Sully,Jeffrey Tambor
544,Sheila Jensen,Markie Post
544,Charlie Jensen,Keith David
544,Warren Jensen,W. Earl Brown
9487,Hopper (voice),Kevin Spacey
9487,Atta (voice),Julia Louis-Dreyfus
9487,Dot (voice),Hayden Panettiere
9487,Queen (voice),Phyllis Diller
9487,Rosie (voice),Bonnie Hunt
9487,Heimlich (voice),Joe Ranft
9487,Manny (voice),Jonathan Harris
9487,Gypsy Moth (voice),Madeline Kahn
9487,Molt (voice),Richard Kind
9487,Francis (voice),Denis Leary
10674,Mulan (voice),Ming-Na Wen
10674,Mulan (singing voice),Lea Salonga
10674,Grandmother Fa (voice),June Foray
10674,Fa Zhou (voice),Soon-Tek Oh
10674,Fa Li (voice),Freda Foh Shen
10674,Chi Fu (voice),James Hong
10674,Shang (voice),BD Wong
10674,Shang (singing voice),Donny Osmond
10674,The Emperor (voice),Pat Morita
10674,Yao (voice),Harvey Fierstein
3050,Dr. John Dolittle,Eddie Murphy
3050,Archer Dolittle,Ossie Davis
3050,Dr. Mark Weller,Oliver Platt
3050,Calloway,Peter Boyle
3050,Dr. Gene Reiss,Richard Schiff
3050,Lisa Dolittle,Kristen Wilson
3050,Maya Dolittle,Kyla Pratt
3050,Dr. Fish,Jeffrey Tambor
3050,Dr. Sam Litvack,Steven Gilborn
3050,Charisse Dolittle,Raven-Symoné
1934,Will Shakespeare,Joseph Fiennes
1934,Viola De Lesseps,Gwyneth Paltrow
1934,Philip Henslowe,Geoffrey Rush
1934,Hugh Fennyman,Tom Wilkinson
1934,Queen Elizabeth,Judi Dench
1934,Nurse,Imelda Staunton
1934,Lord Wessex,Colin Firth
1934,Ned Alleyn,Ben Affleck
1934,Tilney,Simon Callow
1934,Makepeace,Steven Beard
944,Martin Riggs,Mel Gibson
944,Roger Murtaugh,Danny Glover
944,Leo Getz,Joe Pesci
944,Lorna Cole,Rene Russo
944,Wah Sing Ku,Jet Li
944,Trish Murtaugh,Darlene Love
944,Rianne Murtaugh,Traci Wolfe
944,Benny Chan,Kim Chan
944,Captain Ed Murphy,Steve Kahan
944,Nick Murtaugh,Damon Hines
37165,Truman Burbank,Jim Carrey
37165,Meryl Burbank / Hannah Gill,Laura Linney
37165,Marlon,Noah Emmerich
37165,Lauren / Sylvia,Natascha McElhone
37165,Christof,Ed Harris
37165,Truman's Mother,Holland Taylor
37165,Truman's Father,Brian Delate
37165,Young Truman,Blair Slater
37165,Vivien,Heidi Schanz
37165,Ron,Ron Taylor
9489,Joe Fox,Tom Hanks
9489,Kathleen Kelly,Meg Ryan
9489,Young Kathleen Kelly,Katie Sagona
9489,Frank Navasky,Greg Kinnear
9489,Patricia Eden,Parker Posey
9489,Birdie Conrad,Jean Stapleton
9489,George Pappas,Steve Zahn
9489,Christina Plutzker,Heather Burns
9489,Nelson Fox,Dabney Coleman
9489,Annabelle Fox,Hallee Hirsh
9798,Robert Clayton Dean,Will Smith
9798,"Edward ""Brill"" Lyle",Gene Hackman
9798,Thomas Brian Reynolds,Jon Voight
9798,Carla Dean,Regina King
9798,John Bingham,Ian Hart
9798,Rachel Banks,Lisa Bonet
9798,David Pratt,Barry Pepper
9798,Jerry Miller,James Le Gros
9798,Krug,Jake Busey
9798,Jones,Scott Caan
9342,Alejandro Murrieta / Zorro,Antonio Banderas
9342,Don Diego de la Vega / Zorro,Anthony Hopkins
9342,Elena Montero / Elena Murrieta,Catherine Zeta-Jones
9342,Don Rafael Montero,Stuart Wilson
9342,Young Joaquín Murrieta,Diego Sieres
9342,Young Alejandro Murrieta,José María de Tavira
9342,Boy Crying,Emiliano Guerra
9342,Woman Crying,Yolanda Orisaga
9342,Undertaker,Paco Morayta
9342,Fray Felipe,William Marquez
2109,Chief Insp. Lee,Jackie Chan
2109,Detec. James Carter,Chris Tucker
2109,Sang,Ken Leung
2109,Thomas Griffin,Tom Wilkinson
2109,Consul Han,Tzi Ma
2109,Clive Cod,Chris Penn
2109,First Caucasien,Robert Littman
2109,Diner Guest,Michael Chow
2109,Soo Yung,Julia Hsu
2109,Cop,Kai Lennox
9837,Moses/God,Val Kilmer
9837,Ramesses II,Ralph Fiennes
9837,Pharaoh Seti I,Patrick Stewart
9837,Zipporah,Michelle Pfeiffer
9837,Miriam,Sandra Bullock
9837,Aaron,Jeff Goldblum
9837,Jethro,Danny Glover
9837,The Queen,Helen Mirren
9837,Hotep,Steve Martin
9837,Huy,Martin Short
10312,Hunter 'Patch' Adams,Robin Williams
10312,Mitch Roman,Philip Seymour Hoffman
10312,Dean Walcott,Bob Gunton
10312,Bill Davis,Peter Coyote
10312,Rudy,Michael Jeter
10312,Carin,Monica Potter
10312,Dean Anderson,Harve Presnell
10312,Truman,Daniel London
10312,Dr. Eaton,Josef Sommer
10312,Joletta,Irma P. Hall
795,Seth,Nicolas Cage
795,Maggie Rice,Meg Ryan
795,Cassiel,Andre Braugher
795,Nathaniel Messinger,Dennis Franz
795,Jordan,Colm Feore
795,Anne,Robin Bartlett
795,Teresa Messinger,Joanna Merlin
795,Susan,Sarah Dampf
795,Susan's Mother,Rhonda Dotson
795,Doctor,Nigel Gibbs
846,Agent Fox Mulder,David Duchovny
846,Agent Dana Scully,Gillian Anderson
846,Assistant Director Walter Skinner,Mitch Pileggi
846,The Cigarette-Smoking Man,William B. Davis
846,The Well-Manicured Man,John Neville
846,Kurtzweil,Martin Landau
846,Bronschweig,Jeffrey DeMunn
846,Langly,Dean Haglund
846,Byers,Bruce Harwood
846,Frohike,Tom Braidwood
547,Tom Booker,Robert Redford
547,Annie MacLean,Kristin Scott Thomas
547,Robert MacLean,Sam Neill
547,Grace MacLean,Scarlett Johansson
547,Diane Booker,Dianne Wiest
547,Frank Booker,Chris Cooper
547,Liz Hammond,Cherry Jones
547,Joe Booker,Ty Hillman
547,Judith,Kate Bosworth
547,Twin #1,Austin Schwarz
10663,Bobby Boucher,Adam Sandler
10663,Mama Boucher,Kathy Bates
10663,Vicki Vallencourt,Fairuza Balk
10663,Coach Klein,Henry Winkler
10663,Coach Red Beaulieu,Jerry Reed
10663,Derek Wallace,Lawrence Gilliard Jr.
10663,Farmer Fran,Blake Clark
10663,Gee Grenouille,Peter Dante
10663,Lyle Robideaux,Jonathan Loughran
10663,Casey Bugge,Al Whiting
1893,Qui-Gon Jinn,Liam Neeson
1893,Obi Wan Kenobi,Ewan McGregor
1893,Padmé Amidala,Natalie Portman
1893,Anakin Skywalker,Jake Lloyd
1893,Senator Palpatine,Ian McDiarmid
1893,C-3PO (voice),Anthony Daniels
1893,R2-D2,Kenny Baker
1893,Shmi Skywalker,Pernilla August
1893,Yoda (voice),Frank Oz
1893,Governor Sio Bibble,Oliver Ford Davies
745,Malcolm Crowe,Bruce Willis
745,Lynn Sear,Toni Collette
745,Anna Crowe,Olivia Williams
745,Cole Sear,Haley Joel Osment
745,Vincent Grey,Donnie Wahlberg
745,Sean,Glenn Fitzgerald
745,Kyra Collins,Mischa Barton
745,Tommy Tammisimo,Trevor Morgan
745,Stanley Cunningham,Bruce Norris
745,Mrs. Collins,Angelica Page
863,Woody (voice),Tom Hanks
863,Buzz Lightyear (voice),Tim Allen
863,Jessie (voice),Joan Cusack
863,Prospector (voice),Kelsey Grammer
863,Mr. Potato Head (voice),Don Rickles
863,Slinky Dog (voice),Jim Varney
863,Rex (voice),Wallace Shawn
863,Hamm (voice),John Ratzenberger
863,Bo Peep (voice),Annie Potts
863,Al McWhiggin (voice),Wayne Knight
603,"Thomas ""Neo"" Anderson",Keanu Reeves
603,Morpheus,Laurence Fishburne
603,Trinity,Carrie-Anne Moss
603,Agent Smith,Hugo Weaving
603,Oracle,Gloria Foster
603,Cypher,Joe Pantoliano
603,Tank,Marcus Chong
603,Agent Brown,Paul Goddard
603,Agent Jones,Robert Taylor
603,Apoc,Julian Arahanga
564,Richard O'Connell,Brendan Fraser
564,Evelyn Carnahan,Rachel Weisz
564,Jonathan Carnahan,John Hannah
564,High Priest Imhotep,Arnold Vosloo
564,Beni Gabor,Kevin J. O'Connor
564,Ardeth Bay,Oded Fehr
564,Dr. Allen Chamberlain,Jonathan Hyde
564,Dr. Terrence Bey,Erick Avari
564,Captain Winston Havlock,Bernard Fox
564,Anck-Su Namun,Patricia Velásquez
509,Anna Scott,Julia Roberts
509,William Thacker,Hugh Grant
509,Bella,Gina McKee
509,Max,Tim McInnerny
509,Spike,Rhys Ifans
509,Honey,Emma Chambers
509,Bernie,Hugh Bonneville
509,Tony,Richard McCabe
509,Martin,James Dreyfus
509,Rufus the Thief,Dylan Moran
36643,James Bond,Pierce Brosnan
36643,Elektra King,Sophie Marceau
36643,Renard,Robert Carlyle
36643,Dr. Christmas Jones,Denise Richards
36643,Valentin Zukovsky,Robbie Coltrane
36643,Q,Desmond Llewelyn
36643,R,John Cleese
36643,Cigar Girl,Maria Grazia Cucinotta
36643,Miss Moneypenny,Samantha Bond
36643,Bill Tanner,Michael Kitchen
14,Lester Burnham,Kevin Spacey
14,Carolyn Burnham,Annette Bening
14,Jane Burnham,Thora Birch
14,Ricky Fitts,Wes Bentley
14,Angela Hayes,Mena Suvari
14,Colonel Frank Fitts,Chris Cooper
14,Jim Olmeyer,Scott Bakula
14,Buddy Kane,Peter Gallagher
14,Barbara Fitts,Allison Janney
14,Jim Berkley,Sam Robards
817,Austin Powers / Dr. Evil / Fat Bastard,Mike Myers
817,Felicity Shagwell,Heather Graham
817,Basil Exposition,Michael York
817,Number Two,Robert Wagner
817,Young Number Two,Rob Lowe
817,Scott Evil,Seth Green
817,Frau Farbissina,Mindy Sterling
817,Mini-Me,Verne Troyer
817,Vanessa Kensington,Elizabeth Hurley
817,Robin Spitz Swallows,Gia Carides
4806,Maggie Carpenter,Julia Roberts
4806,Ike Graham,Richard Gere
4806,Peggy Flemming,Joan Cusack
4806,Ellie Graham,Rita Wilson
4806,Fisher,Héctor Elizondo
4806,Coach Bob Kelly,Christopher Meloni
4806,Walter Carpenter,Paul Dooley
