,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,character0,character1,character2
15,False,/aDpvLlTLl1nLYsFHuHEYE8pv5qO.jpg,"[18, 36]",4708,fr,Paris brûle-t-il?,"The title is Adolf Hitler's question to his chief of staff Alfred Jodl on the eve of the liberation of Paris (August 25): the military governor of Paris, General Dietrich von Choltitz, had been ordered to destroy Paris rather than let it fall undamaged into the hands of the Allies, but von Choltitz disobeyed.The film follows historical events as U.S. General Dwight D. Eisenhower, head of the Allied invasion, refuses to divert troops to liberate Paris. His hand is forced by the French military leader, Philippe Leclerc, and by a Resistance uprising in the city. Von Choltitz keeps details of the uprising from the German high command in an effort to save the city being destroyed in retaliation. The film follows his turmoil as a soldier and as the man who doesn't wish to be seen by history as the cause of a beautiful city's destruction.",1.496627,/qAxvJzBhlNikqMVKKlkiLJ3wuDy.jpg,1966-10-26,Is Paris Burning?,False,7.21,14,Von Choltitz,Konsul Nordling,Lt. Henri Karcher
16,False,/twSX9G9h3hJPuU9kBiLecQw2nsH.jpg,"[18, 10749]",4710,fr,Masculin féminin,"The film stars French New Wave icon Jean-Pierre Léaud as Paul, a romantic young idealist and literary lion-wannabe who chases budding pop star, Madeleine (Chantal Goya, a real life Yé-yé girl).",1.760019,/4O7rHIBEaKgBc0hY40qveukhSSl.jpg,1966-03-22,Masculin Féminin,False,7.52,34,Paul,Madeleine,Elisabeth
17,False,/AnpkCxfyL1Nst8P9akuBws6uwU8.jpg,[35],4733,fr,Le Jardinier d'Argenteuil,"Tulipe, is an old man who lives alone in an old railway carriage in the Argentueil region of Paris. His main passions are gardening and oil painting, but he also has a secret source of income. His godson discovers that Tulipe is actually a master forger, producing perfect copies of 10 franc notes. His godson’s girlfriend sees this as an opportunity to get very rich – but she must persuade Tulipe to forge 500 franc notes. Assuming Tulipe’s agreement, his godson and his girlfriend buy an expensive new car and luxury villa in provincial France – but there is a cruel turn of fate in store for them when Tulipe strikes up a friendship with a millionaire playboy.",1.029151,/iJ6bNoVTNQuZ4uKvtPgK2lE7P9e.jpg,1966-10-07,The Gardener of Argenteuil,False,0.0,0,Tulipe,Hilda,Noël
18,False,/isJBZPl1B7OXzD6nLVrrIOSZ5Lt.jpg,"[35, 18, 10769, 53]",4772,en,Cul-de-sac,"A wounded criminal and his dying partner take refuge at a beachfront castle. The owners of the castle, a meek Englishman and his willful French wife, are initially the unwilling hosts to the criminals. Quickly, however, the relationships between the criminal, the wife, and the Englishman begin to shift in humorous and bizarre fashion.",1.7176,/yWvGHvN0LzpYrP5QiVnhGpg1UA5.jpg,1966-02-01,Cul-de-sac,False,6.88,16,George,Teresa,Richard
19,False,/gHVYqkvCBjE4TcarMXbuKnYTQkT.jpg,"[10752, 18]",4781,fr,La guerre est finie,"A group of Spanish refugees try to organize protests from France. Their network is under constant threat by the police and some of them have recently been arrested. The main character (played by Yves Montand) dedicated his whole life to the battle but he feels forever estranged. He doesn't find his place nor in his adoptive country (France) nor in love.
 But this film is not about the story, it's all about style. Alain Resnais has an original approach in this film and this is the thing that makes this film worth watching.",1.063481,/2q13EWFpmSYOLgKBhDDnzpxeSbB.jpg,1966-05-10,The War Is Over,False,5.5,5,Diego Mora,Marianne,Nadine Sallanches
20,False,/5CL7hSrmxLBTmRZtm9Ha94p392b.jpg,"[12, 28, 35]",12208,en,Casino Royale,"Sir James Bond is called back out of retirement to stop SMERSH. In order to trick SMERSH, Bond thinks up the ultimate plan. That every agent will be named James Bond. One of the Bonds, whose real name is Evelyn Tremble is sent to take on Le Chiffre in a game of baccarat, but all the Bonds get more than they can handle, especially when the ultimate villain turns out to be Bonds nephew.",2.624566,/g5fBYuP5Wc4yle6eXsKY6HQsbw2.jpg,1967-04-13,Casino Royale,False,5.41,70,James Bond,Evelyn Tremble,Vesper Lynd
21,False,/c2rWPWDJU6tIEHB9mA0BEmXDkAS.jpg,"[10751, 16, 12]",9325,en,The Jungle Book,"The Jungle Book follows the ups and downs of the man-cub Mowgli as he makes his way back to the human village with wise panther Bagheera to escape ruthless tiger Shere Khan. Along the way, he meets unforgettable friends and foes including mad King Louie of the Apes, the hypnotic snake Kaa and the loveable, happy-go-lucky bear Baloo, who teaches Mowgli about true friendship.",5.077413,/1AreNcL9s24Qfghbzomy0IlzCFk.jpg,1967-10-18,The Jungle Book,False,6.95,860,Baloo (voice),Bagheera (voice),Brenin Louie (voice)
22,False,/jahBdYTAGMJaEove9l9hzYpDKJD.jpg,"[28, 53, 12]",667,en,You Only Live Twice,A mysterious space craft kidnaps a Russian and American space capsule and brings the world on the verge of another World War. James Bond investigates the case in Japan and meets with his archenemy Blofeld. The fifth film from the legendary James Bond series starring Sean Connery as the British super agent.,4.651191,/7dnsJZniZK1Hbc9mOFDYa5W0dHi.jpg,1967-06-12,You Only Live Twice,False,6.2,280,James Bond,Aki,Helga Brandt
23,False,/sEWKMIlgUCCb2n5mT0Mf71DRKLR.jpg,"[35, 18, 10749]",37247,en,The Graduate,"Recent college graduate Benjamin Braddock is seduced by the wife of his father's business partner, Mrs. Robinson. Benjamin soon finds himself falling in love with her daughter, Elaine, as the affair with Mrs. Robinson mother comes back to haunt him.",3.403884,/itdaGoyXKIAXRrHmchoMsGbwp2y.jpg,1967-12-21,The Graduate,False,7.41,394,Mrs. Robinson,Ben Braddock,Elaine Robinson
24,False,/3qLb72ccGmJaFyQ6WOLZDfUbMUu.jpg,"[35, 18, 10749]",1879,en,Guess Who's Coming to Dinner,Matt and Christina Drayton are a couple whose attitudes are challenged when their daughter brings home a fiancé who is black.,1.888427,/uToKjd4JgBHsTJ3LwUnKPMT3UAz.jpg,1967-12-11,Guess Who's Coming to Dinner,False,7.37,64,Matt Drayton,Dr. John Wade Prentice,Christina Drayton
25,False,/lQPMBJ1rm9Qk0cHd1C1lAbJcXJj.jpg,"[80, 18]",475,en,Bonnie and Clyde,Bonnie and Clyde is based on the true stories of the gangster pair Bonnie Parker and Clyde Barrow who in the 1930s began robbing banks in U.S. cities until they were eventually killed. The film is a major landmark in the aesthetic movement known as the New Hollywood.,2.71707,/isuVmlzVtJVUqySAmkjLB4kXdNm.jpg,1967-07-18,Bonnie and Clyde,False,7.57,139,Clyde Barrow,Bonnie Parker,C.W. Moss
26,False,/gXU3T3zEVaH8lkMNGjyA43K3lDj.jpg,"[10402, 18, 10749]",3055,en,Valley of the Dolls,Film version of Jacqueline Susann's best-selling novel chronicling the rise and fall of three young ladies in show business.,1.279698,/gbML7o2sCPzWa357JTqE3v7PwKy.jpg,1967-12-27,Valley of the Dolls,False,6.18,11,Anne Welles,Neely O'Hara,Jennifer North
27,False,/hJ6JHtIdFbwjp0IRNT7oUlweWst.jpg,"[28, 12, 10752]",1654,en,The Dirty Dozen,"Classic World War II action drama about a group of 12 American military prisoners, who are ordered to infiltrate a well-guarded enemy château and kill the Nazi officers vacationing there. The soldiers, most of whom are facing death sentences for a variety of violent crimes, agree to the mission and the possible commuting of their sentences.",1.585348,/5SawqeuARDbUPrFohTulwd2PZ2N.jpg,1967-06-15,The Dirty Dozen,False,7.15,162,Maj. John Reisman,Maj. Gen. Worden,Joseph Wladislaw
28,False,/3bgl4l4HZZS0hmXfqspooR7O06z.jpg,"[28, 18]",44695,en,The Born Losers,A ruthless motorcycle gang rides into a California town and terrorizes its denizens.,1.270833,/V4JqWfHypz0oheAK1wLBDX9yiQ.jpg,1967-08-18,The Born Losers,False,5.28,9,Billy Jack,Vicky Barrington,Daniel 'Danny' Carmody
29,False,/nXBR8MS7v8V1i0yjHrmpLieaKHe.jpg,"[80, 18, 9648, 53]",10633,en,In the Heat of the Night,An African American detective is asked to investigate a murder in a racist southern town.,2.518351,/cC3kyApHMNSfvsF67421L5IiTbc.jpg,1967-08-02,In the Heat of the Night,False,6.91,77,Det. Virgil Tibbs,Police Chief Bill Gillespie,Off. Sam Wood
30,False,/97oVyyXriXlwIaiDDvB0p72471o.jpg,"[80, 18]",903,en,Cool Hand Luke,"When petty criminal Luke Jackson is sentenced to two years in a Florida prison farm, he doesn't play by the rules of either the sadistic warden or the yard's resident heavy, Dragline, who ends up admiring the new guy's unbreakable will. Luke's bravado, even in the face of repeated stints in the prison's dreaded solitary confinement cell, ""the box,"" make him a rebel hero to his fellow convicts and a thorn in the side of the prison officers.",2.693268,/vDwphkloD7ToaDpKASAXGgHOclN.jpg,1967-06-22,Cool Hand Luke,False,7.14,157,Luke Jackson,Dragline,Boss Paul
31,False,/vXYcUDIPZCfEyglzCvGdB63ATHR.jpg,"[80, 18, 53]",11206,en,Wait Until Dark,"After a flight back home, Sam Hendrix returns with a doll he innocently acquired along the way. As it turns out, the doll is actually stuffed with heroin, and a group of criminals led by the ruthless Roat has followed Hendrix back to his place to retrieve it. When Hendrix leaves for business, the crooks make their move -- and find his blind wife, Susy, alone in the apartment. Soon, a life-threatening game begins between Susy and the thugs.",2.263772,/m44YjHFnLkExI8fiCriJyMqkkpu.jpg,1967-10-26,Wait Until Dark,False,7.51,41,Susy Hendrix,Roat / Roat Jr. / Roat Sr.,Mike Talman
32,False,/dYakGhfA6o1KBl73DBdwtR6Db5u.jpg,"[12, 14, 35, 10751, 10402, 10749]",16081,en,Doctor Dolittle,"Get ready for the wildest adventure of a lifetime in the most ambitious production ever brought to film. Earning a 1967 Academy Award nomination for Best Picture, this dazzling fantasy turns both ordinary and exotic animals into talking, dancing and singing sensations! Rex Harrison is unforgettable in this inspiring adaptation of Hugh Lofting's classic stories.Step into the English country home of the good doctor as he performs remarkable treatments on the wildest variety of patients you could imagine. Discover his secret cures and watch with wide-eyed excitement as he and his four-legged, fine-feathered friends charm their way into your heart!",1.609486,/odRPCp8hurrZpdrnRXm5oqn1DjH.jpg,1967-12-19,Doctor Dolittle,False,5.13,15,Dr. John Dolittle,Emma Fairfax,Albert Blossom
33,False,/janK1O6xf6aKqloCDHiFhCnHE5B.jpg,[37],27277,en,The War Wagon,"An ex-con seeks revenge on the man who put him in prison by planning a robbery of the latter's stagecoach, which is transporting gold. He enlists the help of a partner, who could be working for his nemesis.",2.251444,/jEWv3nWrK7K9MQq1ggLtVwU2IkS.jpg,1967-05-27,The War Wagon,False,6.3,15,Taw Jackson,Lomax,Levi Walking Bear
34,False,/u36EvB7jqnNDDziczFCashMA3QO.jpg,"[35, 10749]",2984,en,A Countess from Hong Kong,A Russian countess stows away in the stateroom of a married U.S. diplomat bound for New York.,1.334039,/20sih3KIfCERbSb15tLSfzmaAm9.jpg,1967-01-05,A Countess from Hong Kong,False,5.27,15,Ogden Mears,Natascha,Martha
35,False,/4Ji2gNelXkNBZHiYilA39Iwsy2e.jpg,"[80, 18, 36]",42702,en,The St. Valentine's Day Massacre,"Chicago February 14th 1929. Al Capone finally establishes himself as the city's boss of organised crime. In a north-side garage his hoods, dressed as policemen, surprise and mow down with machine-guns the key members of Bugs Moran's rival gang. The film traces the history of the incident, and the lives affected and in some cases ended by it.",1.328672,/kEg7EwtjpWqsFdG8QXTu1ldPFLa.jpg,1967-06-30,The St. Valentine's Day Massacre,False,5.14,7,Al Capone,Peter Gusenberg,George Clarence 'Bugs' Moran
36,False,/zK8vBG1F3QU77QAa7aft94Wzu5Z.jpg,"[35, 10402, 10749]",45335,en,Double Trouble,"When singer Gut Lambert goes on tour in Europe, he is pursued by two beautiful women, bumbling jewel thieves, and a mysterious killer.",1.250486,/1iI1tXX4IgB3WmqZ7FqRasn7cGk.jpg,1967-04-05,Double Trouble,False,5.25,2,Guy Lambert,Jill Conway,Gerald Waverly
37,False,/uC9xGDps26YSX0v1wSdUE81JjDa.jpg,"[80, 18, 53]",5511,fr,Le Samouraï,Hitman Jef Costello is a perfectionist who always carefully plans his murders and who never gets caught.,2.273214,/cvNW8IXigbaMNo4gKEIps0NGnhA.jpg,1967-10-25,Le Samouraï,False,7.55,75,Jef Costello,Superintendant,Jane Lagrange
38,False,/kOpCxzuN84AgK9QlXNoAwikebKC.jpg,"[35, 18]",1629,fr,La chinoise,"A small group of French students are studying Mao, trying to find out their position in the world and how to change the world to a Maoistic community using terrorism.",1.446467,/j9RwOcVFgPD3L9ktoUOYuejquJa.jpg,1967-08-30,La Chinoise,False,6.56,9,Véronique,Guillaume,Yvonne
39,False,/fCzGvnb0bHkzQwJR2HLWEDMZNqY.jpg,"[35, 18]",103613,fr,Le plus vieux métier du monde,"A collection of sketches on prostitution through the ages. 1) ""The Prehistoric Era"": A caveman discovers that a cavewoman is more attractive when cave paint is applied to her face. And she can earn more seashells that way. 2) ""Roman Nights"": The Emperor goes out seeking a little nocturnal amusement, only to find that the high-priced, Oriental courtesan he hires is his wife, the Empress. 3) ""Mademoiselle Mimi"": In revolutionary France, Mimi finds that her client, the nephew of a marquis, is more interested in watching the guillotinings out her window than he is in going to bed. 4) ""The Gay Nineties"": When Nini discovers by accident that her antiquated customer is a banker, she pretends to be an honest woman who has fallen in love with him. She even pays him, just like a gigolo! 5) ""Paris Today"": Two girls pick up clients by driving around in a car...",1.479269,/243doLHEx79kpwSk8SgLa0NaGrh.jpg,1967-04-21,The Oldest Profession,False,5.5,2,Brit,Mimi,Nini
40,False,/pckdZ29bHj11hBsV3SbVVfmCB6C.jpg,"[878, 9648, 12]",62,en,2001: A Space Odyssey,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",4.914553,/90T7b2LIrL07ndYQBmSm09yqVEH.jpg,1968-04-05,2001: A Space Odyssey,False,7.64,1565,Dr. Dave Bowman,HAL 9000 (voice),Dr. Frank Poole
41,False,/lS3pffg5eIZtnqa0OIHOoe0jdER.jpg,"[28, 80, 18, 53]",916,en,Bullitt,"Senator Walter Chalmers is aiming to take down mob boss Pete Ross with the help of testimony from the criminal's hothead brother Johnny, who is in protective custody in San Francisco under the watch of police lieutenant Frank Bullitt. When a pair of mob hitmen enter the scene, Bullitt follows their trail through a maze of complications and double-crosses. This thriller includes one of the most famous car chases ever filmed.",2.404981,/oyhnoFu2oKQfAIdu9YU8I8Ne0pX.jpg,1968-10-17,Bullitt,False,6.66,132,Lt. Frank Bullit,Cathy,Walter Chalmers
42,False,/ybVvtVQQ3ACmy4bab9xievII3cG.jpg,"[18, 10749]",6003,en,Romeo and Juliet,"Director Franco Zeffirelli's beloved version of one of the most well-known love stories in the English language. Romeo Montague and Juliet Capulet fall in love against the wishes of their feuding families. Driven by their passion, the young lovers defy their destiny and elope, only to suffer the ultimate tragedy.",2.467333,/bnagQOzwGcrDNhw5nxQl1kbOc2e.jpg,1968-04-03,Romeo and Juliet,False,6.97,65,Romeo,Juliet,Mercutio
43,False,/u4s4b3xRz5gOHwzO2KneDqIl7Bf.jpg,"[12, 878, 9648]",871,en,Planet of the Apes,Taylor and two other astronauts come out of deep hibernation to find that their ship has crashed. Escaping with little more than clothes they find that they have landed on a planet where men are pre-lingual and uncivilized while apes have learned speech and technology. Taylor is captured and taken to the city of the apes after damaging his throat so that he is silent and cannot communicate with the apes.,2.570502,/xnbIzl5eSpiooMA22PQAf7sfCns.jpg,1968-02-07,Planet of the Apes,False,7.21,432,George Taylor,Cornelius,Zira
44,False,/3THF7D3uPqhV6k7iKsr2EyjqVPK.jpg,"[27, 18, 9648]",805,en,Rosemary's Baby,A young couple moves into an infamous New York apartment building to start a family. Things become frightening as Rosemary begins to suspect her unborn baby isn't safe around their strange neighbors.,2.762271,/qSJYJ0FsP5DMJcn37fYVq0VhmNt.jpg,1968-06-12,Rosemary's Baby,False,7.28,417,Rosemary Woodhouse,Guy Woodhouse,Minnie Castevet
45,False,/aZBg3z7G2QkddfXRZ8H0MY2pgGT.jpg,"[12, 18, 28, 36, 10752]",11046,en,Where Eagles Dare,"World War II is raging, and an American general has been captured and is being held hostage in the Schloss Adler, a Bavarian castle that's nearly impossible to breach. It's up to a group of skilled Allied soldiers to liberate the general before it's too late.",1.856049,/70lTWYeTtQfQ9HVKE12ZS7r89jM.jpg,1968-12-04,Where Eagles Dare,False,6.84,109,"Maj. Jonathan Smith, MC",Lt. Morris Schaffer,Mary Elison
46,False,/lfD3hi4AVk05sTngDvybbuLVzqR.jpg,"[18, 10751, 10402]",17917,en,Oliver!,"Musical adaptation of Charles Dickens' Oliver Twist, a classic tale of an orphan who runs away from the workhouse and joins up with a group of boys headed by the Artful Dodger and trained to be pickpockets by master thief Fagan.",1.377292,/t44XtV1pNAKYrb5jIRFpcBo0XSe.jpg,1968-09-26,Oliver!,False,6.38,37,Fagin,Nancy,Bill Sikes
47,False,/j5td7oLm44DQF2D3Ml6mtXSOVlt.jpg,"[10749, 18, 10402]",52959,en,Star!,Gertrude Lawrence rises to stage stardom at the cost of happiness.,1.004211,/e4I6LDDCaQxBESDtPo0yemtF4JL.jpg,1968-07-18,Star!,False,7.0,2,Gertrude Lawrence,"Richard Aldrich, Producer",Sir Anthony Spencer
48,False,/e4uLv3xpPCVSam9bry4E4NeU7qL.jpg,"[37, 28, 80, 18, 10749]",41857,en,Bandolero!,"Posing as a hangman, Mace Bishop arrives in town with the intention of freeing a gang of outlaws, including his brother, from the gallows. Mace urges his younger brother to give up crime. The sheriff chases the brothers to Mexico. They join forces, however, against a group of Mexican bandits.",1.014013,/5BiiX4uzoe9evR0kVjMEQU6u1gr.jpg,1968-06-01,Bandolero!,False,5.67,6,Mace Bishop,Dee Bishop,Maria Stoner
49,False,/n7gIccTvzMKYcSaUfhKYuQKOUlQ.jpg,"[10752, 18]",22377,en,The Green Berets,Col. Mike Kirby picks two teams of crack Green Berets for a mission in South Vietnam. First off is to build and control a camp that is trying to be taken by the enemy the second mission is to kidnap a North Vietnamese General,1.195938,/u91Cg8x4jqnuG1rNvYAekwx4bAg.jpg,1968-07-04,The Green Berets,False,5.65,17,Colonel Mike Kirby,George Beckworth,Captian Nim
50,False,/wPEzyUcUDGPx7r8f43loEUYGY85.jpg,[37],4929,en,Hang 'em High,"Marshall Jed Cooper survives a hanging, vowing revenge on the lynch mob that left him dangling. To carry out his oath for vengeance, he returns to his former job as a lawman. Before long, he's caught up with the nine men on his hit list and starts dispensing his own brand of Wild West justice.",2.148956,/qnOknsL20MuvQfQDtG7zWTmPB4o.jpg,1968-07-31,Hang 'em High,False,6.28,83,Marshal Jed Cooper,Rachel Warren,Captain Wilson
51,False,/icPV18iO18q8QWSPbIByucRdLHU.jpg,"[35, 18, 10749]",5721,en,Vixen!,"Vixen lives in a Canadian mountain resort with her naive pilot husband. While he's away flying in tourists, she gets it on with practically everybody including a husband and his wife, and even her biker brother. She is openly racist, and she makes it clear that she won't do the wild thing with her brother's biker friend, who is black.",1.145542,/tc10ZEAG058XGuNgiVEkUvGdU8L.jpg,1968-10-15,Vixen!,False,5.17,3,Vixen Palmer,Tom Palmer,Niles
52,False,/sNaQWTsQFfdhjKweXbgjSHKZ8YS.jpg,"[28, 37]",335,it,C'era una volta il West,This classic western masterpiece is an epic film about a widow whose land and life are in danger as the railroad is getting closer and closer to taking them over. A mysterious harmonica player joins forces with a desperado to protect the woman and her land.,3.665928,/rVAHRtAMhV8QVXQMQ8NxNbZXCDp.jpg,1968-12-21,Once Upon a Time in the West,False,7.81,627,Frank,Jill McBain,Cheyenne
53,False,/evKvNgzydY1e8LmnEpxhAO0272X.jpg,"[28, 80, 18, 53]",26170,en,Coogan's Bluff,Coogan (Clint Eastwood) an Arizona deputy sheriff goes to New York to pick up a prisoner. While escorting the prisoner to the airport he escapes and Coogan heads into the City to recapture him.,1.869765,/iE38YqtaiHI4TqAkaEwgpAjUWSJ.jpg,1968-10-02,Coogan's Bluff,False,5.61,27,Coogan,Lt. McElroy,Julie
54,False,/1rlBmNuymQC7HImyD894U7WrDmx.jpg,"[18, 10749, 878]",29146,en,Charly,An experiment on a simpleton turns him into a genius. When he discovers what has been done to him he struggles with whether or not what was done to his was right.,1.035387,/4FVbPUkLohHAlM83tsIUADvnMjE.jpg,1968-09-23,Charly,False,5.96,13,Charlie Gordon,Alice Kinian,Dr. Anna Straus
55,False,/k2Dt2XXjwLuq3yYP10LBR0sCVDt.jpg,[18],14794,en,If....,"In this allegorical story, a revolution lead by pupil Mick Travis takes place at an old established private school in England.",1.381992,/cR4v6Ph37Zedmg7KEKO2VC5tkga.jpg,1968-12-19,If....,False,6.21,28,Mick Travis,,Wallace
56,False,,"[28, 35]",215597,es,Objetivo: Bi-ki-ni,"In Cape Kennedy, a con man accidentally swallows a valuable microfilm, believing it a pill for heartburn. Parody of the James Bond films.",1.000254,/bmRdlCCmaFvTmlbCGFMgHIIJSbQ.jpg,1968-01-01,Objetivo: Bi-ki-ni,False,0.0,0,Justina Salguero Cascajo,Acacio Rendueles Cañizo,Señor Marqués
57,False,/fmKEbKM8S2UuCuyEMRQ0N9uH7Lv.jpg,[18],119242,en,?????,"Set in the Tokugawa (or Edo) period, the first in Teruo Ishii's Joys of Torture series opens with a montage portraying a succession of women being decapitated, burnt alive at the stake and torn in two by oxen. The film then adopts a portmanteau approach of three short stories which all culminate in lengthy torture sessions.",1.221805,/jlLCCvf0pnTZsy6NN3HwpUbbgxO.jpg,1968-05-01,Tokugawa: Woman's Genealogy,False,5.25,2,,Tokugawa Tsunayoshi,O-Yuki
58,False,,"[18, 35]",42686,en,Three in the Attic,"In the swinging sixties three girls discover they have the same boyfriend who has been playing around with them all while vowing fidelity to each. To teach him a lesson he won't forget, the trio contrive to lock him up and continually favour him with their attentions in turn.",1.000378,/pkPVE8hc4Zh7OAFvMg9HYNUQzCI.jpg,1968-01-01,Three in the Attic,False,0.0,0,,Paxton Quigley,Tobey Clinton
59,False,/65ZUaNP2Az4FjZuhKjAmUUZPrKM.jpg,"[10749, 80, 53, 18]",912,en,The Thomas Crown Affair,The young businessman Thomas Crown is bored and decides to plan a robbery and assigns a professional agent with the right information to the job. However Crown is soon betrayed yet cannot blow his cover because he’s in love.,1.933601,/aUfr466YUS4liJSZ22eJ1JhwsJv.jpg,1968-06-19,The Thomas Crown Affair,False,6.98,41,Thomas Crown,Vicki Anderson,Det. Lt. Eddy Malone
60,False,/hgV8ul44zLvDfwh27AIlO4cnM7q.jpg,"[36, 18, 37, 80]",642,en,Butch Cassidy and the Sundance Kid,"In late 1890s Wyoming, Butch Cassidy is the affable, clever, talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot ""Sundance Kid"".  As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang.  Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all.",2.906619,/gtnV1pc4dXLaQPI10CFRYEnQ00A.jpg,1969-09-23,Butch Cassidy and the Sundance Kid,False,6.94,363,Butch Cassidy,Sundance Kid,Etta Place
61,False,/m0wzQjOdPan2JXyHSOSkzNQuvc0.jpg,"[12, 28, 53]",668,en,On Her Majesty's Secret Service,"James Bond tracks archnemesis Ernst Blofeld to a mountaintop retreat where he's training an army of beautiful but lethal women. Along the way, Bond falls for Italian contessa Tracy Draco -- and marries her in order to get closer to Blofeld. Meanwhile, he locates Blofeld in the Alps and embarks on a classic ski chase.",3.322056,/7mcqT56ES5U3wg26vQQuEnOaFSj.jpg,1969-12-12,On Her Majesty's Secret Service,False,6.3,238,James Bond,Tracy Di Vicenzo,Ernst Stavro Blofeld
62,False,/b61JQJ8m7endvlj29bpqlNE9RTV.jpg,[18],3116,en,Midnight Cowboy,A naive male prostitute and his sickly friend struggle to survive on the streets of New York City.,1.759206,/jEeyGsyoiRPwwxDkR1WWNT8eoyN.jpg,1969-05-25,Midnight Cowboy,False,6.95,118,'Ratso' Rizzo,Joe Buck,Cass
63,False,,[35],70478,en,The Stewardesses,"The Stewardesses is a 1969 Softcore 3-D film. Produced on a budget of just over $100,000, the film grossed over $27,000,000 (USD) in 1970 dollars, becoming the most profitable 3-D film ever released. This has now been passed by James Camerons Avatar.",1.015336,/yF4dX6BpQ79P1dIbIHqpoC5yuGU.jpg,1969-07-25,The Stewardesses,False,3.67,3,Stewardess Samantha,Colin Winthrop,Captain Brad Masters
64,False,/2GFwBXjyHCpUylaQSU00MGPmh1t.jpg,"[18, 37, 12]",17529,en,True Grit,"The murder of her father sends a teenage tomboy, Mattie Ross (Kim Darby), on a mission of ""justice"", which involves avenging her father's death. She recruits a tough old marshal, ""Rooster"" Cogburn (John Wayne), because he has ""grit"", and a reputation of getting the job done. The two are joined by a Texas Ranger, La Boeuf (Glen Campbell), who is looking for the same man (Jeff Corey) for a separate murder in Texas. Their odyssey takes them from Fort Smith, Arkansas, deep into the Indian Territory (present day Oklahoma) to find their man.",1.647288,/rF3rQO7a44AvLYkQJWUUPKkK0l9.jpg,1969-06-11,True Grit,False,6.89,88,Marshall Reuben J. 'Rooster' Cogburn,Mattie Ross,Emmett Quincy
65,False,/ytcKfUIlUHqOXyciDbEu1wNYEwG.jpg,[],133332,fr,Valérie,"Valerie (Danielle Ouimet) leaves behind her life at a convent for the wild side of life. Getting a job as a topless dancer, Valerie quickly graduates to becoming a high-class hooker. After amassing a small fortune, she falls in love with an artist, a man who is more-than-willing to overlook Valerie's sordid past.",1.00054,/rWkS4QoipLr6bFn1COpY5K90vyz.jpg,1969-05-02,Valérie,False,0.0,0,Valérie,Patrick Vollant - le peintre,Andrée
66,False,/iI66IuA6QA096mK00yMuTkh22tM.jpg,"[10752, 18]",15383,fr,L'Armée des ombres,"Betrayed by an informant, Philippe Gerbier (Lino Ventura) finds himself trapped in a torturous Nazi prison camp. Though Gerbier escapes to rejoin the Resistance in occupied Marseilles, France, and exacts his revenge on the informant, he must continue a quiet, seemingly endless battle against the Nazis in an atmosphere of tension, paranoia and distrust.",2.15757,/yjHXxAGcXkWLq2oesKXgThIrskn.jpg,1969-09-11,Army of Shadows,False,7.23,45,Philippe Gerbier,Luc Jardie,Jean François Jardie
67,False,/5cU4aQsBVCAnDarJHGYmi6RRRGC.jpg,"[12, 37]",576,en,The Wild Bunch,"Aging outlaw Pike Bishop (William Holden) prepares to retire after one final robbery. Joined by his gang, which includes Dutch Engstrom (Ernest Borgnine) and brothers Lyle (Warren Oates) and Tector Gorch (Ben Johnson), Bishop discovers the heist is a setup orchestrated in part by his old partner, Deke Thornton (Robert Ryan). As the remaining gang takes refuge in Mexican territory, Thornton trails them, resulting in fierce gunfights with plenty of casualties",1.90202,/fdCWRMe2MLX2wzKdtItXFOJj5FJ.jpg,1969-06-17,The Wild Bunch,False,7.23,119,Dutch Engstrom,Pike Bishop,Deke Thornton
68,False,,[18],224463,en,Laughter in the Dark,"Deals with the affection of a middle-aged man for a very young woman, resulting in a mutually parasitic relationship. (from Wikipedia)",1.000453,/qUGYrh6XcHUZ0Fml4loMi9Z9qGc.jpg,1969-05-11,Laughter in the Dark,False,0.0,0,Sir Edward More,Margot,
69,False,,"[35, 10749]",74137,en,The Wedding Party,See Robert DeNiro in his first starring role in Brian DePalma's wildly comic first feature The Wedding Party!,1.138415,/R2z2eB7ByWIpxcbyVPhbAZ1s0y.jpg,1969-04-09,The Wedding Party,False,0.0,0,Cecil,Josephine,Mrs. Fish
70,False,/1pKcOdhrqz3KEdR2OumDGJEhs5H.jpg,[18],38096,en,Last Summer,"During summer vacation on Fire Island, three young people--a girl and two guys--become so close that they form a sort-of threesome. When an uncool girl tries to infiltrate the trio's newly found relationship, they construct an elaborate plot that has violent results.",1.606717,/sSGHM8JOWHrjcGk98aKxv5lM3ay.jpg,1969-06-10,Last Summer,False,3.25,4,Sandy,Peter,Rhoda
